Brand,Category,Title,Text,Rating,Date,Source,Clean_Text
Rapanui,Ethical Fashion,Rapanui provides great service,"Rapanui provides great service, great quality and design within an ethical and sustainable practice. I have been shopping their range for over 10 years now and always been very happy to return to them as a customer.",5,2026-03-13 17:53:33+00:00,Trustpilot,rapanui provides great service great quality design within ethical sustainable practice shopping range year always happy return customer
Rapanui,Ethical Fashion,I’ve been buying from Rapanui for about…,"I’ve been buying from Rapanui for about the last 10ish years.
Love their clothing and the Remill scheme.
100% recommend - affordable ethical clothing.
It’s made well and lasts.",5,2026-03-13 17:16:26+00:00,Trustpilot,ive buying rapanui last ish year love clothing remill scheme recommend affordable ethical clothing made well last
Rapanui,Ethical Fashion,Circular superstar,"Rapanui make great quality, all natural products. I love the natural colours and the environmentally friendly dyes used. Also, Rapanui are leading the way in the circular economy and actually putting it into action in a B2C context! It's amazing to be able to send back items when they no longer fit me, rather than having to send them to landfill. Fingers crossed more businesses follow suit in future!",5,2026-03-13 17:15:12+00:00,Trustpilot,rapanui make great quality natural product love natural colour environmentally friendly dye used also rapanui leading way circular economy actually putting action bc context amazing able send back item longer fit rather send landfill finger crossed business follow suit future
Rapanui,Ethical Fashion,Buy most of my clothes from here these…,Buy most of my clothes from here these days. Great style and great quality and nice to know I'm not damaging the environment in the process.,5,2026-03-13 15:54:33+00:00,Trustpilot,buy clothes day great style great quality nice know im damaging environment process
Rapanui,Ethical Fashion,Rapanui the right choice,I like Rapanui clothing and have bought several items down the years both for myself and family. The model they have set up is brave and the right thing to do in an age of disposal clothes not made to last. I haven't yet used the return scheme but plan to in the future.,5,2026-03-13 15:03:08+00:00,Trustpilot,like rapanui clothing bought several item year family model set brave right thing age disposal clothes made last havent yet used return scheme plan future
Rapanui,Ethical Fashion,2nd Purchase,I already had 5 for £35 t-shirts from about 4 yrs ago. Still in great condition ( as new really! apart fron one which I wore painting...) Decided to buy the 7 for £60 offer just to have more variety in colour. Slightly different feel to the cotton and different crew neck but still the same good value.,5,2026-03-13 14:25:20+00:00,Trustpilot,already tshirts yr ago still great condition new really apart fron one wore painting decided buy offer variety colour slightly different feel cotton different crew neck still good value
Rapanui,Ethical Fashion,I fell in love with everything Rapanui…,I fell in love with everything Rapanui stood for about 8 years ago and have bought bits and pieces over the years (they don’t wear out 🤣 some t-shirts still going strong) but now that I can send them back for recycling I can justify the odd extra purchase. This year it was the Parka coat that caught my eye and it’s a game changer for wet drizzly days. Almost makes being in the rain fun!!!,5,2026-03-13 13:31:11+00:00,Trustpilot,fell love everything rapanui stood year ago bought bit piece year dont wear tshirts still going strong send back recycling justify odd extra purchase year parka coat caught eye game changer wet drizzly day almost make rain fun
Rapanui,Ethical Fashion,Great quality products and excellent customer service,Great quality products and excellent customer service when having to deal with returns or exchanges.,5,2026-03-13 12:42:39+00:00,Trustpilot,great quality product excellent customer service deal return exchange
Rapanui,Ethical Fashion,All clothes.,"I have bought from Rapanui for a number of years and so far I have loved each item of clothing I have purchased whether it be cotton lined coat, trousers, tees or sweater, I can’t fault the quality. True to size.
Customer service is faultless and that is why I keep on buying from this great ethical Company. Highly recommend.",5,2026-03-13 12:33:22+00:00,Trustpilot,bought rapanui number year far loved item clothing purchased whether cotton lined coat trouser tee sweater cant fault quality true size customer service faultless keep buying great ethical company highly recommend
Rapanui,Ethical Fashion,Favourite company,"I've had loads of clothes from Rapanui and they're all lovely. Anything that didn't fit was super easy to return. I love the sustainability ethics behind the company and the pricing is comparable to any high street retailer, so guilt free shopping!",5,2026-03-13 12:18:37+00:00,Trustpilot,ive load clothes rapanui theyre lovely anything didnt fit super easy return love sustainability ethic behind company pricing comparable high street retailer guilt free shopping
Rapanui,Ethical Fashion,Rapanui our local business,Rapanui clothes are very well made. I have bought lots of their organic cotton T-shirts and they always fit perfect. I also invested in a wild swim robe the colour is gorgeous and the towelling material on the inside does a very good job as I use it now to have a dip in the sea. I am also glad there are no big lettering on the back. The best of this company is that I can send back my clothes to be recycled. I would recommend Rapanui to anyone well done and it is also a local firm on the Isle of Wight. Thank you Rapanui keep on going you are doing a good job.,5,2026-03-13 12:17:37+00:00,Trustpilot,rapanui clothes well made bought lot organic cotton tshirts always fit perfect also invested wild swim robe colour gorgeous towelling material inside good job use dip sea also glad big lettering back best company send back clothes recycled would recommend rapanui anyone well done also local firm isle wight thank rapanui keep going good job
Rapanui,Ethical Fashion,Best clothing company ever,"Best clothing company ever: ethical and sustainable, recycles, prints custom t-shirts (great if you have a small business), great offers, great range of garments. What is not to like?",5,2026-03-13 11:42:41+00:00,Trustpilot,best clothing company ever ethical sustainable recycles print custom tshirts great small business great offer great range garment like
